,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block
45,,0,2,46,J,,,,1700.0,2200.0,,,,0.0,7,1,41.0,45.0,4.0
46,,0,2,47,B,,,,5600.0,2900.0,,,,1.0,7,1,42.0,46.0,4.0
47,,0,2,48,E,,,,1600.0,1200.0,,,,0.0,7,1,43.0,47.0,4.0
48,,0,2,49,I,,,,1400.0,2200.0,,,,0.0,7,1,44.0,48.0,4.0
49,,0,2,50,A,,,,1300.0,1100.0,,,,0.0,7,1,45.0,49.0,4.0
50,,0,2,51,G,,,,1800.0,3100.0,,,,0.0,7,1,46.0,50.0,4.0
51,,0,2,52,L,,,,2800.0,1100.0,,,,1.0,7,1,47.0,51.0,4.0
52,,0,2,53,C,,,,2200.0,3100.0,,,,0.0,7,1,48.0,52.0,5.0
53,,0,2,54,F,,,,1200.0,1100.0,,,,0.0,7,1,49.0,53.0,5.0
54,,0,2,55,G,,,,1800.0,1700.0,,,,0.0,7,1,50.0,54.0,5.0
55,,0,2,56,J,,,,1500.0,2900.0,,,,0.0,7,1,51.0,55.0,5.0
56,,0,2,57,D,,,,1300.0,3000.0,,,,0.0,7,1,52.0,56.0,5.0
57,,0,2,58,A,,,,1900.0,2400.0,,,,0.0,7,1,53.0,57.0,5.0
58,,0,2,59,E,,,,1100.0,2000.0,,,,0.0,7,1,54.0,58.0,5.0
59,,0,2,60,H,,,,1400.0,1200.0,,,,0.0,7,1,55.0,59.0,5.0
60,,0,2,61,L,,,,4300.0,2200.0,,,,1.0,7,1,56.0,60.0,5.0
61,,0,2,62,K,,,,2000.0,3100.0,,,,0.0,7,1,57.0,61.0,5.0
62,,0,2,63,B,,,,1200.0,1100.0,,,,0.0,7,1,58.0,62.0,5.0
63,,0,2,64,I,,,,1200.0,2400.0,,,,0.0,7,1,59.0,63.0,5.0
64,,0,2,65,D,,,,2400.0,2900.0,,,,0.0,7,1,60.0,64.0,6.0
65,,0,2,66,L,,,,1700.0,1800.0,,,,0.0,7,1,61.0,65.0,6.0
66,,0,2,67,K,,,,4600.0,2300.0,,,,1.0,7,1,62.0,66.0,6.0
67,,0,2,68,H,,,,1900.0,3500.0,,,,0.0,7,1,63.0,67.0,6.0
68,,0,2,69,C,,,,1300.0,1600.0,,,,0.0,7,1,64.0,68.0,6.0
69,,0,2,70,B,,,,1200.0,2000.0,,,,0.0,7,1,65.0,69.0,6.0
70,,0,2,71,I,,,,1500.0,1700.0,,,,0.0,7,1,66.0,70.0,6.0
71,,0,2,72,J,,,,1300.0,1100.0,,,,0.0,7,1,67.0,71.0,6.0
72,,0,2,73,G,,,,1600.0,2900.0,,,,0.0,7,1,68.0,72.0,6.0
73,,0,2,74,A,,,,2400.0,1200.0,,,,0.0,7,1,69.0,73.0,6.0
74,,0,2,75,E,,,,2300.0,1200.0,,,,0.0,7,1,70.0,74.0,6.0
75,,0,2,76,F,,,,4300.0,1600.0,,,,1.0,7,1,71.0,75.0,6.0
